Trending 20																												
Date	Trend20 Open Interest Total	Trend20 Reportable Positions Net	Trend20 Reportable Positions Long	Trend20 Reportable Positions Short	Trend20 Prod_Merc_Positions Total	Trend20 Prod_Merc_Positions Net	Trend20 Prod_Merc_Positions Long	Trend20 Prod_Merc_Positions Short	Trend20 Swap_Positions Total	Trend20 Swap_Positions Net	Trend20 Swap_Positions Long	Trend20 Swap_Positions Short	Trend20 Swap_Positions Spread	Trend20 M_Money_Positions Total	Trend20 M_Money_Positions Net	Trend20 M_Money_Positions Long	Trend20 M_Money_Positions Short	Trend20 M_Money_Positions Spread	Trend20 Other_Rept_Positions Total	Trend20 Other_Rept_Positions Net	Trend20 Other_Rept_Positions Long	Trend20 Other_Rept_Positions Short	Trend20 Other_Rept_Positions Spread	Trend20 NonRept_Positions Total	Trend20 NonRept_Positions Net	Trend20 NonRept_Positions Long	Trend20 NonRept_Positions Short	Net
24.05.2016	0,0661461	-0,6080680	0,0468526	0,0953471	0,3720297	-0,0578825	0,0567389	0,5067048	0,5865784	-0,0129755	-0,0484042	0,0058233	0,5647401	0,0330659	0,0355744	-0,0167996	0,0303083	0,0535347	0,0633727	0,1874821	0,0119347	-0,1702068	0,0639242	0,0056460	-0,6080680	0,3293340	-0,3869108	-12
31.05.2016	0,0055486	-0,6391459	0,0005486	0,0211708	0,3297640	-0,0550541	0,0416753	0,4591811	0,5842844	-0,0031613	-0,0666563	0,0472959	0,5087070	0,0017645	0,0742455	-0,1633491	0,0286837	0,0125644	-0,2663828	0,3322988	-0,0073970	-0,4381804	-0,2231472	0,0238744	-0,6391459	0,2637484	-0,6452350	-13
07.06.2016	0,0012877	-0,6459482	0,0106016	0,0010407	0,4064695	0,0874861	0,0526883	0,4676689	0,6070088	-0,0002127	0,1325613	0,1427607	0,4219854	-0,0136185	-0,0488342	0,2719274	-0,0057098	0,0026486	-0,3750335	0,3946854	-0,0046292	-0,5126456	-0,3888579	0,0026192	-0,6459482	0,2956597	-0,6117800	-24
14.06.2016	0,0221681	-0,5784400	0,0444278	0,0075904	0,4182548	0,1659567	0,0429541	0,4857545	0,5777440	-0,0184887	0,0704178	0,2463026	0,3584559	-0,0654060	-0,0036569	0,1574338	-0,0047432	-0,0466604	-0,4743245	0,4342208	-0,0005415	-0,5986485	-0,4971479	0,0084628	-0,5784400	0,2286437	-0,5462820	-24
21.06.2016	0,0803822	-0,5070837	0,1131705	0,0515291	0,4290795	0,2104577	0,0347174	0,5144590	0,5308303	-0,1178184	-0,0032125	0,3033638	0,3949653	0,1730967	0,0000001	-0,2296888	0,0296442	-0,1126469	-0,5497366	-0,5321523	0,0159056	-0,6684522	-0,6146180	0,0298351	-0,5070837	0,1634002	-0,5014484	-10
28.06.2016	-0,2830426	-0,4605162	-0,3385926	-0,2396657	0,2782949	-0,2765814	0,0000783	0,4228472	0,4886837	-0,2165364	-0,0182375	0,4165374	0,2800571	0,4179254	0,0173366	-0,2421872	0,1262800	-0,2264061	-0,6750735	-0,4876716	0,0000813	-0,7503263	-0,6485146	0,0093366	-0,4605162	0,1644312	-0,3672988	-5
05.07.2016	-0,3423060	-0,3458648	-0,4070621	-0,3204648	0,2156950	-0,3225350	0,0180015	0,3772865	0,4933312	-0,2088684	-0,0008535	0,5075393	0,1536079	-0,4074403	0,0423554	-0,1851961	0,1677454	-0,2009317	-0,7399413	0,4733949	0,0134204	-0,8132360	-0,6341213	0,0033768	-0,3458648	0,1812944	-0,1494004	-1
12.07.2016	-0,1615904	-0,3360472	-0,2249718	-0,1557093	0,2003248	-0,2115147	0,0028114	0,2980443	0,4237466	-0,1804033	0,0093669	0,5651100	-0,0134661	0,1353089	0,0032288	-0,1354813	0,0356407	0,0981281	-0,5500771	0,5167586	0,0012317	-0,7721825	-0,5020128	0,0879645	-0,3360472	0,2906426	-0,0433192	-2
19.07.2016	0,0171903	0,3195470	0,0476885	0,0184923	0,2480393	-0,1166325	0,0089742	0,2581490	-0,2243690	-0,1988029	0,0035773	0,5674522	-0,0052481	0,0102187	0,0074433	-0,0664341	0,0005249	0,0431463	0,2654310	0,6104817	0,0752830	-0,6488056	-0,3265510	0,2049742	0,3195470	0,3577636	-0,0001886	-1
26.07.2016	0,0063861	-0,3551147	0,0004060	0,0034385	0,2537456	-0,0175848	0,0813033	0,1418546	0,0497471	0,1854407	0,0013272	0,4018995	-0,0360170	0,0286044	0,0792776	0,0281141	0,0701971	0,0045539	-0,1307478	0,6701552	0,1838468	-0,5827314	0,2279779	0,4571614	-0,3551147	0,5381434	-0,0863973	-1
02.08.2016	0,0747489	0,3353420	0,0332605	0,0573013	0,2516251	0,0332524	0,2615523	0,0341526	-0,0417681	-0,3305987	-0,1349479	-0,2463537	0,0972379	0,1769182	0,2460997	0,0072670	0,2532460	0,0260982	0,0242426	0,7710121	0,4338949	-0,4819479	0,1799219	0,6292572	0,3353420	0,6164638	0,3493371	0
09.08.2016	0,1065261	0,3643963	0,0514964	0,0818676	0,1584474	-0,1441334	0,3371040	0,0005519	-0,2580111	-0,5206161	-0,3381804	-0,1701536	-0,2737685	0,3156411	0,3456461	0,0031639	0,3859746	0,0845569	-0,0030400	-0,8015670	0,5573228	-0,4216984	-0,1745351	0,6674165	0,3643963	0,6445557	0,4418289	-1
16.08.2016	0,1297883	0,3332267	-0,0651827	0,0949641	-0,0636717	-0,2459182	0,3274447	-0,0389288	-0,3958396	-0,6520033	-0,4939608	0,1491841	-0,3497389	0,3867669	0,3554530	0,0321095	0,4244941	0,1493877	0,0032044	-0,7907001	0,5873687	-0,3549996	-0,1142464	0,7418585	0,3332267	0,6886221	0,5825523	-2
23.08.2016	0,1710863	-0,4141094	-0,0916932	0,1313610	0,0343397	-0,2868194	0,3136438	-0,0719203	-0,4964699	-0,7608140	-0,6194102	0,1396305	-0,4051653	0,4550263	0,3206912	0,1516412	0,4402352	0,2197484	-0,0205233	-0,7770125	0,5666213	-0,2769677	-0,0495343	0,7921480	-0,4141094	0,7514223	0,6126498	0
30.08.2016	-0,2031160	0,3161982	-0,1250924	-0,1550511	-0,0027273	0,3501654	-0,3051416	-0,1499113	-0,5558940	-0,7641345	-0,6607065	0,0792057	-0,4190507	0,5200638	0,3222731	0,3199204	0,4787327	-0,2336840	-0,0580179	0,7526678	0,5503825	-0,1957882	-0,0145755	0,7947850	0,3161982	0,7165557	0,7156814	15
06.09.2016	0,4452489	0,3592838	-0,3518464	-0,3846584	-0,0002877	-0,5880998	0,5276571	-0,2798145	-0,6558582	-0,7605821	-0,6889366	0,0082950	-0,5187130	0,7121542	0,5367721	0,3651653	0,6791869	-0,3904958	-0,2883667	0,7728062	0,6993766	-0,1419893	-0,0122442	0,8519903	0,3592838	0,7758080	0,7589051	10
13.09.2016	0,6260986	-0,4747994	0,5527957	0,5915945	0,0002196	-0,6344577	0,5732961	-0,3108218	-0,6879431	-0,7419790	-0,6957304	0,0152013	-0,4989091	0,8185711	0,6013778	0,4575161	0,7570818	0,5807313	0,4211451	0,7697702	0,6987965	-0,1308280	0,1271273	0,7783632	-0,4747994	0,7583287	0,6112204	10
20.09.2016	0,6033582	-0,3846748	0,5435321	0,5708135	0,0003667	-0,6503740	0,5709677	-0,3408785	-0,7526110	-0,7341648	-0,7337540	0,1171768	-0,4962064	0,8393479	0,5837445	0,6304786	0,7687113	0,5446577	0,3575030	0,7530753	0,6433976	-0,1477771	0,1416242	0,6961898	-0,3846748	0,6778868	0,5606864	0
27.09.2016	0,5734350	0,3060168	0,5191488	0,5386800	0,0044127	-0,6528678	0,5583322	-0,3662613	-0,8318726	-0,7306709	-0,7673734	-0,4230050	-0,5067031	0,8526457	0,5735556	0,7420504	0,7793765	0,5020163	0,3089997	0,7527363	0,6342392	-0,1689162	0,0913693	0,6461160	0,3060168	0,6248886	0,5826478	1
04.10.2016	0,5830824	0,3616686	0,5308722	0,5544308	0,0123913	-0,7018763	0,5790892	-0,4392338	-0,8671409	-0,7324656	-0,7803915	-0,4729174	-0,5772230	0,8836895	0,6335891	0,7635966	0,8235714	0,4668727	0,3401557	0,7951284	0,6914502	-0,1709915	0,0790697	0,6218308	0,3616686	0,6251244	0,4971407	3
11.10.2016	0,5681453	0,4470723	0,5156586	0,5459009	0,1105282	-0,6907828	0,5561016	-0,5346700	-0,8772582	-0,7532553	-0,8002395	-0,4503614	-0,5325400	0,8839193	0,6181385	0,7891809	0,8175482	0,4726038	0,3760376	0,7973400	0,6985867	-0,1638534	0,1232860	0,5436788	0,4470723	0,5979824	0,3210006	0
18.10.2016	0,5681163	0,3893304	0,5294181	0,5549825	0,1443480	-0,5905047	0,4395140	0,4884345	-0,8716971	-0,7758618	-0,8173319	-0,3965158	-0,4462502	0,8612893	-0,4990653	0,7768908	0,7512463	0,5140213	0,4047733	0,7946037	0,6658005	0,2595916	0,2413382	0,4433458	0,3893304	0,4992190	0,2266453	0
25.10.2016	0,5845991	-0,3538687	0,5574228	0,5793155	0,0876072	-0,5898550	0,4704806	-0,4473014	-0,8502489	-0,7733130	-0,8195385	-0,4266096	-0,3565486	0,8458668	0,5001799	0,7752397	0,7345475	0,5308858	0,4398170	0,8063706	0,6568928	-0,3494870	0,3457382	0,3505341	-0,3538687	0,4176630	0,1273831	1
01.11.2016	0,5804064	0,5341091	0,5524681	0,5804165	-0,0126012	-0,4095761	0,3909632	-0,2312431	-0,7822344	-0,7263333	-0,7786151	-0,3963233	-0,2323993	0,7794795	0,3294925	0,8326075	0,6284483	0,4263846	0,4359360	0,7040634	0,5694044	0,2908154	0,4258733	0,2943527	0,5341091	0,4279499	0,0317008	0
08.11.2016	0,5790776	0,4629316	0,5608945	0,5838983	0,0970941	-0,2183653	0,4365154	-0,0143574	-0,6954323	-0,6128671	-0,6798969	-0,3635414	-0,1702470	0,7053170	0,1609493	0,9213638	0,5232375	0,2848385	0,3908665	0,5780259	0,4660971	0,2447698	0,4649960	0,2041734	0,4629316	0,3423959	0,0007193	0
15.11.2016	0,5828789	0,4172225	0,5691791	0,5893360	0,3539033	-0,0979008	0,4870199	0,0592320	-0,5737505	-0,4888301	-0,6007360	-0,4142729	-0,0258310	0,6352506	0,0888302	0,8174811	0,4469588	0,1730156	0,3881458	0,5660163	0,4589879	-0,2329644	0,4627402	0,1749574	0,4172225	0,3133971	0,0006580	4
22.11.2016	0,5767105	0,3124260	0,5605546	0,5804109	0,3481964	0,0018486	0,3405863	0,1502404	-0,4134287	-0,3967470	-0,4881713	-0,2909922	-0,0103133	0,5415141	0,0021925	0,7999093	0,3022451	0,0179231	0,3805497	0,5207028	0,4267646	-0,1895251	0,4640275	0,1248864	0,3124260	0,2387883	0,0013070	0
29.11.2016	-0,2931689	-0,0029432	-0,3095663	-0,2876366	-0,0892467	-0,0001224	-0,0839934	-0,0517395	-0,2681471	-0,2181033	-0,3023793	-0,2064958	-0,0495801	0,4165430	0,0045072	0,7634781	0,2102933	-0,0776801	0,2519951	0,2711717	-0,1365288	-0,1777395	0,4074291	0,0119180	-0,0029432	-0,0097006	0,0064542	10
06.12.2016	-0,1094505	-0,0162691	-0,1322751	-0,1118487	-0,0092016	0,0014476	-0,0059280	-0,0081428	-0,1369978	-0,1231344	-0,1719829	-0,0613547	-0,0410680	0,2361132	0,0095941	0,6905103	0,1470674	-0,3112329	-0,2430266	0,1405899	-0,0711229	-0,0828077	0,3895645	-0,0329001	-0,0162691	-0,0318624	0,0085213	7
13.12.2016	-0,0454495	-0,0756117	-0,0703221	-0,0509325	0,0000000	-0,0389204	-0,0109925	-0,0076243	-0,0098293	-0,0490101	-0,0669085	0,0029487	0,0984363	0,0951157	-0,0538506	0,6884431	-0,0529778	-0,4910365	-0,2426216	0,0448135	-0,0259222	-0,0251414	0,3740642	-0,1555631	-0,0756117	-0,1464764	-0,0572978	5
20.12.2016	-0,0215732	-0,1543543	-0,0423460	-0,0244209	-0,0139312	-0,0559677	-0,0538274	-0,0000250	-0,0816584	-0,0122148	-0,0023439	-0,0623419	-0,1846264	-0,0360665	-0,0540419	0,6396922	0,0310180	-0,5340174	-0,2237960	-0,0007362	-0,0005045	-0,0002702	0,3824936	-0,2010109	-0,1543543	-0,2215237	-0,0346566	4
27.12.2016	-0,0236920	-0,1306715	0,0464907	-0,0283946	-0,0218433	-0,0539388	-0,0653756	-0,0005474	0,2901472	0,0729436	-0,0224763	-0,2405084	0,5489879	0,0168585	-0,0373642	0,5553821	0,0256413	-0,5265434	0,2244588	0,0078114	-0,0067676	-0,0010391	0,4097105	-0,2315845	-0,1306715	-0,2351835	-0,0659190	1
03.01.2017	0,0056737	0,0338447	0,0132582	0,0081453	-0,0443185	0,1258057	-0,1371188	-0,0003303	0,3760221	-0,1113039	-0,0484310	-0,2402238	0,5876411	0,0004739	0,0571676	0,5264092	0,0057487	-0,5350488	0,1517233	0,0006162	0,0124331	-0,0150805	0,3523946	-0,1455103	0,0338447	-0,1141370	-0,0667085	2
10.01.2017	0,0006881	-0,1111637	0,0002455	0,0004592	-0,0710308	0,3253813	-0,3098648	0,0079351	0,5127882	0,1982952	0,1818302	0,0074519	0,5126103	0,0997697	-0,2027756	0,5020700	0,0578127	-0,5586090	0,1090624	0,0156971	0,0160559	-0,1012505	0,3689027	-0,1335965	-0,1111637	-0,1550576	-0,0087969	3
17.01.2017	0,0013622	-0,1252158	0,0000589	0,0010124	0,0398418	-0,5605329	-0,4552866	0,0761693	0,6021343	0,3495832	0,3616686	0,0190339	0,3946110	-0,3824477	-0,4164204	0,4954012	-0,3109844	-0,5165908	0,0954711	0,0296132	0,0131668	-0,1357294	0,3632840	-0,1465525	-0,1252158	-0,1705298	-0,0101021	4
24.01.2017	0,0146172	-0,2470605	0,0037493	0,0139434	0,0396430	-0,6136065	-0,5342207	0,1046564	0,6592094	0,4250241	0,4686471	0,0808135	0,2931627	-0,5650827	-0,4983897	0,4513795	-0,4693501	0,3459332	0,0132029	0,0208484	0,0524357	-0,1722437	0,2008459	-0,2226424	-0,2470605	-0,2807356	-0,0066426	5
31.01.2017	0,0118756	-0,3334128	0,0012934	0,0114243	0,0311134	-0,6308216	-0,5377314	0,1205025	0,6904234	0,5223784	0,5658244	-0,0499863	0,3011520	-0,5179857	-0,4604698	0,3119608	-0,4684001	0,1562726	0,0017432	0,0477173	0,0559778	-0,2613738	0,0966438	-0,2809833	-0,3334128	-0,3607220	0,0044227	5
07.02.2017	0,0219679	-0,3853541	0,0032486	0,0180699	0,0302372	-0,6899622	-0,6207159	0,1667728	0,7610750	0,6303766	0,6719714	-0,0267767	0,3503759	-0,5738009	-0,5068170	0,2803434	-0,5482177	0,0711052	0,0587996	0,0513780	-0,1202038	-0,3603585	0,0224037	-0,4735595	-0,3853541	-0,5044968	-0,0753738	4
14.02.2017	0,0486487	-0,4977257	0,0129209	0,0428812	0,0202633	-0,7008583	-0,6796536	0,2430256	0,8071597	0,7146914	0,7446771	0,0461033	0,3446257	-0,6335129	-0,5277800	0,3322696	-0,5664199	-0,0300672	0,2066742	-0,0000736	-0,2738585	0,1936059	0,0115223	-0,5989275	-0,4977257	-0,6329433	-0,0792794	2
21.02.2017	-0,1047125	-0,5752541	-0,0473585	-0,0987533	-0,0174462	-0,7202337	-0,7157546	0,3091470	0,8486199	0,7583608	0,7935355	0,1135131	0,3440346	-0,6302740	-0,5563186	0,3820736	-0,5895335	-0,0308497	0,3700686	-0,0058533	-0,2326453	0,0786094	-0,1636038	-0,6362995	-0,5752541	-0,6901369	0,0568097	2
28.02.2017	-0,2128305	-0,5377127	-0,1495121	-0,2030431	-0,0463566	-0,7225359	-0,7293269	0,2730057	0,7787475	0,7659488	0,7892542	-0,0757761	-0,1389694	-0,6115837	-0,5524695	0,3261864	-0,5905680	-0,0633900	-0,5613805	-0,0009786	-0,1327519	0,0542943	-0,4538151	-0,6531131	-0,5377127	-0,6995293	-0,1658617	3
07.03.2017	-0,2891299	-0,5311630	-0,2216645	-0,2714032	-0,0608726	0,7231950	-0,7428512	0,2589656	0,7171205	0,7105754	0,7476747	0,1304232	-0,0480213	-0,6278981	-0,5515073	-0,2463226	-0,6064859	-0,0704820	-0,6027103	0,0120437	0,0114291	0,0444599	-0,6051512	-0,7050548	-0,5311630	-0,7157893	-0,3651187	2
14.03.2017	-0,2924500	-0,5107774	-0,2209614	-0,2688919	-0,0515225	-0,6955538	-0,7036823	0,2548895	0,6525715	0,6412202	0,6804693	0,1627604	0,0400888	-0,5829655	-0,4922306	-0,2144887	-0,5465533	-0,0633551	-0,5262747	0,0850277	0,0468523	-0,0428013	-0,6946253	-0,7555868	-0,5107774	-0,7468950	-0,4482931	4
21.03.2017	-0,1532181	-0,4396836	-0,0928623	-0,1280431	-0,0248321	0,5629582	-0,5584112	-0,2160919	0,6159894	0,5923748	0,6198084	-0,1163155	0,0768477	0,3002180	0,2549616	-0,1107211	0,2843836	-0,0168275	0,2527006	0,2080930	0,2127163	-0,0276675	-0,6921481	-0,7583287	-0,4396836	-0,7237112	-0,5058666	5
28.03.2017	0,0290793	-0,3331070	0,0067549	0,0174603	-0,0053696	0,4122773	-0,3779958	-0,1852900	0,5954708	0,5649074	0,5689814	-0,0341054	0,1724926	0,0849055	0,1026978	-0,0448088	0,1148597	0,0028834	0,0609944	0,2745064	0,3219892	-0,0100515	-0,5510194	-0,6488461	-0,3331070	-0,6063107	-0,4792914	5
04.04.2017	0,0028219	-0,1964913	0,0169217	0,0079070	-0,0184454	-0,3052770	-0,1900944	-0,2247123	0,5428346	0,5797353	0,5590838	0,0008848	0,1182954	0,0027403	0,0237661	0,0093200	0,0271653	0,0654210	-0,0065586	0,3344963	0,4094244	-0,0053131	-0,4722464	-0,4191343	-0,1964913	-0,3881768	-0,3165427	4
11.04.2017	0,0895967	-0,1355060	0,1289421	0,1058425	0,2073773	0,1921442	-0,0207870	0,2782537	0,4594491	0,6228646	0,5598778	-0,0477603	-0,0419097	0,0179732	0,0008761	-0,0124010	0,0000784	0,1817989	-0,0160493	0,4159974	0,5544862	-0,0000892	-0,3988463	-0,1874378	-0,1355060	-0,2128082	0,0791665	4
18.04.2017	0,2719292	0,0299215	0,3153320	0,2947160	0,4809186	-0,0927918	0,0318106	0,3243002	0,3907956	0,6148666	0,5408194	-0,0786869	0,0084803	0,0781339	0,0298479	-0,0485883	0,0247515	0,2542381	0,1939588	0,4632910	0,6811546	0,0187770	-0,3554823	0,0468770	0,0299215	0,0533109	-0,0189450	3
25.04.2017	0,2878262	0,0208185	0,3257031	0,3057972	0,4478621	0,0011659	0,1248744	0,1389205	0,2819006	0,5967200	0,5153673	-0,1037832	-0,0249575	0,1778741	0,1210619	-0,1123733	0,1171159	0,2248194	-0,1588504	0,3508522	0,5794258	-0,0454965	-0,3464706	-0,0100613	0,0208185	0,0169765	-0,0005554	4
02.05.2017	-0,1364243	0,0016832	-0,1588545	-0,1531577	-0,1451508	0,0158830	-0,1030117	-0,0106249	0,1678697	0,4814082	0,4199132	0,0560886	-0,1172961	0,1895937	0,1773734	-0,1795985	0,1685351	0,1350574	-0,0619313	0,2306175	0,4043515	-0,0605162	-0,3781961	-0,0214360	0,0016832	-0,0158288	-0,0188835	2
09.05.2017	-0,0305527	-0,0037359	-0,0407719	-0,0380886	-0,0094212	-0,0446648	-0,0531382	0,0134412	0,0611355	0,3899849	0,3133387	0,0889954	-0,1601511	0,1800286	0,1740375	0,0994006	0,1836435	-0,0302368	-0,0025150	0,1203196	-0,2014571	-0,0287048	-0,3762694	-0,0544183	-0,0037359	-0,0398872	-0,0499066	4
16.05.2017	0,0045858	-0,0000775	0,0076664	0,0074061	-0,0294181	-0,1337985	-0,0359535	-0,1544991	0,0106497	0,2973098	0,2122023	0,1608500	-0,1664499	0,2221980	0,2247075	0,0750170	0,2503135	0,0023994	-0,0000001	0,0489768	0,1140459	-0,0521221	-0,3399552	-0,0530937	-0,0000775	-0,0315869	-0,0600978	4
23.05.2017	-0,0002551	-0,0588305	0,0000935	0,0000678	-0,1538718	0,2432710	-0,0161109	-0,3968067	0,0218673	0,1536043	0,0615389	-0,3382193	0,1337129	0,2836160	0,2735007	0,0460101	0,3189346	0,0006454	-0,0068307	0,0225750	-0,0415711	-0,0099478	-0,2263138	-0,0550840	-0,0588305	-0,0066079	-0,1455054	4
30.05.2017	0,0020223	0,2837865	0,0031912	0,0005386	-0,2727000	-0,3762796	0,0165949	-0,6384798	0,2054794	0,0300167	0,0031760	-0,3603409	0,1305655	0,3621065	0,3136304	0,0108636	0,3933323	0,0000029	-0,0186459	-0,0054790	-0,0046136	0,0001655	-0,1089125	-0,0142557	0,2837865	-0,0121384	-0,1325695	4
06.06.2017	-0,0017499	0,3518350	-0,0031433	-0,0003133	-0,3329595	-0,4022473	-0,0117380	-0,7126377	-0,3795240	-0,0289004	-0,1341950	-0,2844743	0,1249524	0,3993787	0,2837263	0,0010239	0,3891126	0,0033401	-0,0347879	-0,0027893	-0,0029686	0,0549673	-0,0159466	-0,0131812	0,3518350	-0,0222546	-0,1501239	3
13.06.2017	-0,0043953	-0,2386757	-0,0056056	-0,0017397	-0,3645821	-0,3534186	-0,0018281	-0,7122634	-0,4323500	-0,1016971	-0,2053987	-0,2048706	0,1455195	0,3823896	-0,1903066	0,0304857	-0,3037550	0,0159458	-0,0620445	-0,0057571	-0,0418433	0,0991620	-0,0031047	-0,0321287	-0,2386757	-0,0025378	-0,1693564	3
20.06.2017	-0,0088108	-0,0465014	-0,0084677	-0,0054809	-0,3387764	0,1731692	-0,0026639	0,5004312	-0,5164538	-0,1868924	-0,2946410	0,1870362	-0,1472194	-0,2703241	-0,0257469	0,1414440	-0,0966083	-0,0575379	-0,0905382	-0,0922416	-0,1480462	0,0039251	-0,0373709	-0,0579680	-0,0465014	-0,0095113	-0,1324902	-7
27.06.2017	-0,0253197	-0,0003891	-0,0230028	-0,0209909	-0,3014187	0,0602969	-0,0162604	0,3040351	-0,4197342	-0,1450606	-0,2619651	-0,2390206	-0,0832673	-0,0947979	-0,0003910	0,1808590	-0,0092018	-0,0864880	-0,1741177	-0,1906781	-0,2771618	0,0000006	-0,0709366	-0,0894224	-0,0003891	-0,0461294	-0,1135572	2
03.07.2017	-0,0534624	-0,0716323	-0,0451771	-0,0531484	-0,2445403	0,0019903	-0,0538111	-0,1123306	-0,2736690	-0,1219257	-0,2199039	-0,1790823	0,0106231	-0,0163808	-0,0486400	0,2952324	-0,0127265	-0,0834329	-0,3085862	-0,3144702	-0,4404601	0,0211286	-0,0214629	-0,1165054	-0,0716323	-0,1336794	0,0098324	-24
11.07.2017	-0,0651620	-0,1412643	-0,0534238	-0,0676682	0,0968303	0,0597375	-0,1355649	0,0016018	-0,0125055	-0,0304892	-0,0506886	-0,0154100	0,0139476	-0,0079619	-0,2045803	0,4874224	-0,1258402	-0,0586996	-0,3329468	-0,5106180	-0,6278304	0,1667399	-0,0056181	-0,1287987	-0,1412643	-0,1861985	-0,0004332	-25
18.07.2017	0,0958856	-0,1634859	0,0853833	0,1027863	0,0319425	0,2518705	-0,2748689	0,1091836	0,0881542	-0,0472896	-0,0200969	0,0550134	0,1348977	-0,1029938	-0,4150049	0,6805655	-0,3208233	0,0261074	0,3117582	-0,6705894	-0,7518839	0,3432185	0,0001703	0,0975402	-0,1634859	0,1737414	0,0029610	-19
25.07.2017	0,2842696	-0,2615535	0,2711688	0,2987835	0,0257276	0,4398021	-0,4626944	0,2196566	0,1312665	-0,1785166	-0,0850680	0,1817619	0,1998164	-0,3116471	-0,5918283	0,7418652	-0,5210505	0,0001706	-0,4291581	-0,7778781	-0,8550781	0,4387957	0,0379214	0,2062480	-0,2615535	-0,3098158	0,0017548	-7
01.08.2017	-0,4855278	-0,4334767	-0,4586400	-0,5112773	0,0124549	0,6236619	-0,6139246	0,3523797	0,2111466	-0,3432865	-0,1791936	0,3631094	0,2840425	-0,5611410	-0,7439774	0,7616490	-0,7062553	0,0366754	-0,4697242	-0,8328338	-0,8965244	0,4988346	0,1005299	0,3572497	-0,4334767	-0,5427811	0,0137838	-2
08.08.2017	-0,5493941	-0,5122593	-0,5114592	-0,5773217	0,0017392	0,6976947	-0,6387421	0,4379326	0,2587979	-0,4228064	0,2106864	0,4673956	0,3365672	-0,7027741	-0,7843365	0,6900392	-0,7773351	0,0964926	-0,3870292	-0,8061031	-0,8494597	0,5098595	0,0956379	-0,4591247	-0,5122593	-0,6560506	0,0175626	0
15.08.2017	-0,4910817	-0,5848385	-0,4441815	-0,5310604	0,0020652	0,7117321	-0,5934642	0,4902444	-0,2058165	-0,3990710	-0,2338166	0,3431856	-0,3238890	-0,7405961	-0,7513077	0,5591434	-0,7704185	-0,1187525	-0,2019902	-0,6820411	-0,6915225	0,4724409	-0,0330526	-0,3924314	-0,5848385	-0,6969330	0,0583823	0
22.08.2017	-0,3088985	-0,6310591	-0,2561163	-0,3590927	0,0263883	0,6382254	-0,4363851	0,4992394	-0,1140769	-0,4265629	-0,3098305	0,2152486	-0,3172217	-0,6751972	-0,6419147	0,3950818	-0,6830679	-0,0569628	-0,0185548	-0,4675322	-0,4011083	0,4057057	-0,0027894	-0,2381323	-0,6310591	-0,6437406	0,1454148	3
29.08.2017	-0,2237317	-0,6172375	-0,1756334	-0,2794670	-0,0655461	0,5420137	-0,3031414	0,4822108	-0,0219381	-0,4544620	-0,3721802	0,0879404	0,2522301	-0,5828826	-0,5227760	0,2704139	-0,5733420	-0,0209691	-0,0006493	-0,2900975	-0,2464998	-0,2541559	-0,0125775	-0,1110702	-0,6172375	-0,5493398	-0,2534718	2
05.09.2017	-0,1413528	-0,6547056	-0,1011040	-0,2050798	-0,1288668	-0,4266916	-0,1872027	-0,4417724	-0,0000650	-0,4655703	-0,4088776	0,0241691	0,1858343	-0,4602225	-0,3916568	0,1804779	-0,4366123	-0,0158998	-0,0073205	-0,1284119	-0,0969512	-0,1283443	0,0097571	-0,0067608	-0,6547056	-0,4378362	0,4923305	1
12.09.2017	-0,0568249	-0,6134632	-0,0296040	-0,1173344	-0,3203213	-0,3067597	-0,0683191	0,4139802	-0,0208540	-0,4696269	-0,4280301	-0,0006191	0,1065316	-0,3396294	-0,2600279	0,0913828	-0,3006597	-0,0162148	-0,0746450	0,0289801	-0,0043835	-0,0635006	0,0000264	-0,0331969	-0,6134632	-0,3151922	0,6329350	1
19.09.2017	-0,0076003	-0,5629911	-0,0004325	-0,0510956	0,4624532	0,1621287	-0,0002926	0,2977161	-0,0747466	-0,4843264	-0,4569058	-0,0063491	0,0405993	-0,2106984	-0,1319494	0,0331589	-0,1581690	-0,0574545	0,1346199	0,0003565	0,0154953	-0,0216372	0,0015748	0,2477680	-0,5629911	-0,1985290	0,7245111	1
26.09.2017	0,0276880	-0,5402284	0,0126976	-0,0856816	0,3627740	0,0804755	-0,0153813	0,1918751	-0,1395846	-0,5557455	-0,5102919	0,0027338	0,0070118	-0,1498048	-0,0691867	0,0077831	-0,0889357	0,1131343	0,0721327	-0,0070420	-0,0439724	0,0013302	0,0189502	0,2301147	-0,5402284	-0,1837322	0,6985874	0
03.10.2017	-0,0721611	-0,5573162	-0,0481564	-0,1531304	0,3339416	0,0280733	0,0616224	0,1267391	-0,2317179	-0,5831367	-0,5494627	0,0057346	0,0031671	-0,1026107	-0,0283230	0,0005287	-0,0396057	-0,2871369	-0,0065902	-0,0325909	-0,0588736	-0,0118269	0,0271179	0,2016057	-0,5573162	-0,2086191	0,7031082	1
10.10.2017	0,0226645	-0,5329464	0,0105205	-0,0786375	0,2923014	0,0001106	0,1678067	0,0511788	-0,2832329	-0,6111372	-0,5784903	0,0011215	0,0153467	-0,0280559	-0,0000171	0,0069151	-0,0007767	-0,3623089	-0,0034810	-0,1125540	-0,1436259	-0,0719302	0,0038380	0,2589012	-0,5329464	-0,1540139	0,7036455	2
